Ax,Ay,Az,Gx,Gy,Gz,Label
-0.562,0.180,1.314,-5.539,286.685,-166.941,Roll
-0.743,0.322,1.301,78.662,286.685,-133.989,Roll
-0.823,0.505,1.299,75.408,264.084,-115.771,Roll
-0.722,0.415,0.931,48.230,80.798,-10.386,Roll
-0.620,-0.050,0.604,60.664,-84.026,85.531,Roll
-0.589,0.072,0.553,84.577,-210.604,159.337,Roll
-0.532,0.199,0.791,70.525,-283.728,169.557,Roll
-0.423,0.105,0.958,-25.165,-286.685,204.164,Roll
-0.135,-0.132,0.786,-122.378,-286.685,182.096,Roll
0.157,-0.071,0.191,-90.423,-286.685,133.997,Roll
0.576,0.326,0.239,-20.300,-286.685,95.436,Roll
0.749,0.217,0.345,21.052,-247.371,107.345,Roll
0.747,0.309,0.315,15.347,-95.104,96.591,Roll
0.714,0.312,0.250,4.629,17.045,15.540,Roll
0.683,-0.034,0.539,-24.745,222.775,-60.506,Roll
0.254,-0.011,1.237,-62.002,286.685,-118.878,Roll
-0.041,0.004,1.628,-116.253,286.685,-182.333,Roll
-0.068,-0.029,1.553,-108.981,286.685,-194.110,Roll
-0.221,-0.153,1.468,-44.748,286.685,-179.848,Roll
-0.447,0.109,1.383,31.036,237.974,-122.675,Roll
-0.508,0.487,1.438,82.897,199.036,-114.126,Roll
-0.485,0.355,0.811,97.134,119.341,-34.326,Roll
-0.416,0.282,0.584,113.076,9.887,47.661,Roll
-0.425,0.056,0.681,88.979,-152.469,148.741,Roll
-0.344,0.046,0.873,50.339,-286.685,225.934,Roll
-0.042,-0.089,0.927,1.663,-286.685,286.659,Roll
0.066,-0.194,1.028,-68.128,-286.685,286.685,Roll
0.455,0.314,0.950,-85.829,-286.685,215.005,Roll
0.554,-0.015,0.305,6.983,-286.580,131.023,Roll
0.807,0.159,0.185,59.150,-258.116,114.607,Roll
1.086,0.273,0.221,51.809,-148.759,79.581,Roll
1.031,0.198,0.353,17.159,62.116,14.744,Roll
0.682,0.020,0.559,3.439,284.296,-113.951,Roll
0.446,0.016,1.116,-20.615,286.685,-219.590,Roll
0.120,-0.178,1.082,-79.826,286.685,-270.629,Roll
0.142,0.037,0.765,0.901,286.685,-209.440,Roll
0.084,0.066,0.629,48.720,286.633,-172.051,Roll
-0.277,0.246,1.125,27.843,286.685,-143.246,Roll
-0.396,0.467,1.512,-61.416,275.179,-99.199,Roll
-0.685,0.379,1.400,-51.564,232.768,-89.364,Roll
-0.814,0.233,1.357,13.825,184.503,-116.007,Roll
-0.639,0.364,1.325,70.402,56.726,-67.891,Roll
-0.428,0.137,0.824,77.717,-101.124,69.029,Roll
-0.014,0.201,0.731,100.301,-281.540,167.869,Roll
0.036,0.101,0.853,74.410,-286.685,243.959,Roll
-0.132,-0.223,0.835,2.993,-286.685,286.685,Roll
0.216,-0.186,0.449,-35.044,-286.685,252.726,Roll
0.526,0.254,0.420,-4.086,-286.685,197.251,Roll
0.666,0.404,0.377,42.577,-266.735,133.516,Roll
0.792,0.355,0.197,67.515,-55.283,35.324,Roll
0.721,0.309,0.081,12.644,191.188,-39.436,Roll
0.588,0.109,0.510,-25.358,286.685,-179.288,Roll
-0.028,0.194,1.438,-142.144,286.685,-240.887,Roll
-0.104,-0.163,1.111,-185.229,286.685,-189.499,Roll
-0.075,-0.023,1.098,-116.646,237.886,-149.188,Roll
-0.198,0.181,1.385,-36.339,209.300,-76.886,Roll
-0.431,0.408,1.727,56.096,176.216,-49.787,Roll
-0.386,0.372,1.609,78.908,100.266,-51.502,Roll
-0.306,0.070,1.156,55.046,71.452,-31.308,Roll
-0.292,0.187,0.959,71.435,16.966,45.701,Roll
-0.276,0.332,0.971,81.016,-59.045,114.266,Roll
-0.266,-0.002,0.812,102.594,-228.034,179.051,Roll
-0.080,0.024,0.917,88.611,-286.685,206.395,Roll
-0.071,-0.056,0.818,1.234,-286.685,265.834,Roll
0.123,0.017,0.644,-56.350,-286.685,264.871,Roll
0.564,0.153,0.155,-57.776,-286.685,174.799,Roll
0.894,0.236,0.271,35.079,-199.745,82.285,Roll
0.852,0.219,0.083,29.417,-28.105,55.221,Roll
0.861,0.311,0.037,26.084,73.902,8.269,Roll
0.593,0.105,0.579,11.471,282.625,-146.379,Roll
0.416,0.104,1.403,-108.955,286.685,-285.688,Roll
0.097,-0.114,0.916,-156.459,286.685,-281.654,Roll
0.039,-0.037,0.919,-103.136,286.685,-223.309,Roll
-0.158,0.175,1.144,-60.629,273.000,-163.870,Roll
-0.383,0.314,1.557,-16.791,224.919,-99.969,Roll
-0.610,0.488,1.780,18.323,153.720,-38.255,Roll
-0.621,0.302,1.478,29.759,68.014,10.062,Roll
-0.369,0.085,0.974,58.529,-84.306,88.147,Roll
-0.171,0.273,0.891,87.964,-219.686,158.410,Roll
-0.039,0.229,1.052,74.637,-286.685,212.966,Roll
0.015,-0.097,0.908,12.040,-286.685,229.574,Roll
0.200,-0.337,0.530,-61.626,-286.685,225.977,Roll
0.495,0.084,0.153,-10.351,-286.685,169.768,Roll
0.651,0.182,0.229,47.311,-223.878,102.323,Roll
0.726,0.300,0.285,46.174,-113.365,70.254,Roll
0.695,0.246,0.129,6.554,89.434,2.625,Roll
0.450,0.044,0.508,1.260,286.598,-151.637,Roll
0.483,0.106,1.061,-42.656,286.685,-282.922,Roll
0.053,-0.236,1.154,-159.163,286.685,-275.161,Roll
-0.076,-0.068,1.169,-140.324,286.685,-181.265,Roll
-0.402,0.258,1.373,-41.178,271.259,-76.291,Roll
-0.659,0.268,1.753,48.405,160.143,-62.143,Roll
-0.702,0.320,1.727,41.974,83.878,-45.430,Roll
-0.611,0.163,1.542,37.853,-6.554,-3.378,Roll
-0.527,0.165,1.393,78.181,-45.588,45.124,Roll
-0.510,0.191,1.256,109.471,-105.271,85.216,Roll
-0.268,-0.031,0.973,98.201,-157.946,80.868,Roll
0.042,-0.021,0.700,88.174,-156.555,56.184,Roll
0.198,0.046,0.342,75.582,-48.904,22.382,Roll
0.302,0.048,0.105,66.124,53.970,-15.531,Roll
0.301,-0.070,0.057,76.143,250.871,-59.876,Roll
-0.069,0.149,0.483,18.147,286.685,-105.525,Roll
-0.449,0.371,0.392,-23.861,286.685,-118.930,Roll
-0.759,0.609,0.736,-20.003,234.500,-115.194,Roll
-1.074,0.691,1.022,-26.022,67.034,-97.562,Roll
-0.982,0.464,0.736,0.262,-117.504,-51.406,Roll
-0.895,0.312,0.780,11.349,-284.296,32.410,Roll
-0.569,0.315,1.313,-45.938,-286.685,105.840,Roll
-0.433,0.067,0.987,-70.787,-286.685,191.599,Roll
-0.109,-0.351,0.553,-23.555,-286.685,201.346,Roll
0.224,-0.120,0.444,41.834,-286.685,183.969,Roll
0.765,0.226,0.734,40.994,-286.685,237.562,Roll
0.686,0.164,0.533,78.199,-280.122,218.102,Roll
0.895,0.358,0.581,75.206,-137.209,149.669,Roll
0.977,0.378,0.464,40.259,-24.859,8.391,Roll
0.917,0.169,0.440,15.619,244.387,-79.021,Roll
0.476,0.097,0.826,-7.613,286.685,-193.113,Roll
0.154,-0.092,1.371,-151.533,286.685,-198.091,Roll
-0.015,-0.231,1.134,-193.874,286.685,-90.834,Roll
-0.444,-0.006,1.207,-58.249,279.921,-85.496,Roll
-0.323,0.196,1.734,19.110,153.904,-100.520,Roll
-0.317,0.218,1.684,24.535,162.304,-51.686,Roll
-0.483,0.277,1.255,83.939,42.035,2.266,Roll
-0.449,0.205,0.980,116.200,-82.994,56.954,Roll
-0.463,0.133,0.780,127.908,-248.211,85.662,Roll
-0.118,0.196,0.660,54.775,-286.685,46.891,Roll
0.072,-0.003,0.522,4.454,-286.685,90.650,Roll
0.122,-0.228,0.509,-19.416,-286.685,172.209,Roll
0.514,0.081,0.181,-5.215,-286.685,136.859,Roll
0.985,0.253,0.029,46.970,-269.990,78.881,Roll
1.264,0.478,0.221,44.345,-108.675,51.161,Roll
1.192,0.246,0.455,-11.821,241.439,-13.983,Roll
0.508,-0.138,0.875,-45.097,286.685,-147.691,Roll
0.134,-0.446,0.894,-126.787,286.685,-210.945,Roll
-0.084,-0.070,0.866,-66.762,286.685,-169.829,Roll
-0.448,-0.002,1.004,-22.724,286.685,-166.023,Roll
-0.743,0.131,1.508,-4.436,286.685,-163.712,Roll
-0.880,0.575,1.646,29.558,286.466,-168.534,Roll
-0.890,0.812,1.411,78.776,135.223,-85.759,Roll
-0.575,0.065,0.779,112.332,17.255,-35.621,Roll
-0.433,-0.039,0.593,109.384,-102.900,74.217,Roll
-0.420,0.253,0.735,101.412,-263.279,182.131,Roll
-0.340,0.251,1.004,57.015,-286.685,235.331,Roll
-0.250,-0.366,1.032,-51.695,-286.685,286.685,Roll
0.052,-0.457,0.380,-107.214,-286.685,264.688,Roll
0.524,0.429,0.065,10.789,-286.685,169.330,Roll
0.651,0.426,0.234,83.414,-183.663,132.423,Roll
0.722,0.341,0.275,52.859,-49.674,123.086,Roll
0.664,0.257,0.038,-29.470,144.489,90.475,Roll
0.426,0.169,0.751,-53.270,285.959,-26.688,Roll
0.155,0.233,1.541,-73.999,286.685,-124.092,Roll
0.097,-0.118,1.847,-208.215,286.685,-157.640,Roll
-0.214,-0.179,1.505,-91.770,155.444,-47.915,Roll
-0.130,-0.113,1.579,72.257,-152.443,-31.185,Roll
0.131,-0.090,1.445,130.349,-285.530,46.743,Roll
0.397,-0.008,1.239,96.897,-286.685,96.618,Roll
0.545,0.179,0.609,2.398,-286.685,90.317,Roll
0.601,0.148,0.385,1.312,-233.634,63.245,Roll
0.654,0.118,0.320,24.211,-166.443,34.379,Roll
0.728,0.256,0.343,55.624,-23.441,-27.020,Roll
0.656,0.120,0.435,58.319,171.946,-111.177,Roll
0.553,-0.090,0.719,33.276,286.685,-205.686,Roll
0.472,-0.111,0.795,4.148,286.685,-240.371,Roll
0.155,0.173,1.306,-73.010,286.685,-249.708,Roll
0.020,0.071,1.321,-112.166,286.685,-232.488,Roll
-0.378,-0.003,1.268,-92.321,286.685,-153.974,Roll
-0.656,0.249,1.238,-24.605,285.897,-111.046,Roll
-0.744,0.280,1.113,58.397,214.226,-92.908,Roll
-0.584,0.275,0.759,98.122,97.834,-70.341,Roll
-0.519,0.226,0.670,81.069,-45.885,44.170,Roll
-0.452,0.164,0.653,56.542,-120.514,103.836,Roll
-0.325,0.171,0.668,51.520,-274.820,171.570,Roll
-0.131,-0.123,0.838,-4.113,-286.685,233.415,Roll
-0.035,-0.002,1.103,-36.496,-286.685,266.604,Roll
0.102,-0.083,0.860,-76.449,-286.685,256.349,Roll
0.469,0.099,0.485,-55.720,-286.685,191.476,Roll
0.656,0.284,0.490,1.374,-232.636,167.423,Roll
0.672,0.194,0.467,13.764,-115.850,111.799,Roll
0.563,0.177,0.223,27.108,36.584,58.678,Roll
0.497,0.070,0.571,-12.530,203.271,-47.486,Roll
0.493,0.043,1.269,-65.152,286.003,-135.870,Roll
0.344,0.139,1.610,-92.243,277.147,-143.421,Roll
0.298,-0.088,1.209,-50.645,253.837,-140.394,Roll
0.102,-0.043,1.141,8.636,266.473,-143.482,Roll
-0.074,0.054,1.515,2.091,230.659,-116.506,Roll
-0.132,0.248,1.594,-9.100,229.827,-74.497,Roll
-0.366,0.114,1.123,6.545,271.731,-29.304,Roll
-0.550,0.006,0.797,71.444,228.602,-27.431,Roll
-0.580,0.140,0.904,97.965,140.534,-5.968,Roll
-0.587,0.364,0.890,68.723,73.027,24.106,Roll
-0.543,0.179,0.659,44.774,-84.315,52.736,Roll
-0.278,0.117,0.700,62.991,-274.575,115.894,Roll
-0.166,0.078,0.899,43.916,-286.685,187.696,Roll
-0.213,-0.179,0.906,-47.548,-286.685,255.990,Roll
0.240,-0.136,0.513,-112.306,-286.685,216.046,Roll
0.757,0.262,0.587,-52.806,-286.545,136.736,Roll
0.745,0.354,0.609,30.109,-115.246,53.165,Roll
0.643,0.147,0.332,68.215,-26.005,-12.688,Roll
0.808,0.269,0.431,52.001,114.065,-91.298,Roll
0.623,0.225,1.141,-17.745,286.510,-208.688,Roll
0.321,0.316,1.437,-69.370,286.685,-253.050,Roll
0.025,0.017,1.101,-100.494,286.685,-236.994,Roll
-0.132,0.094,1.185,-34.589,244.930,-202.318,Roll
-0.233,0.250,1.287,-1.671,214.445,-162.741,Roll
-0.401,0.325,1.348,4.856,182.298,-126.919,Roll
-0.512,0.386,1.333,8.584,79.030,-73.185,Roll
-0.291,0.152,1.125,42.429,-46.086,17.535,Roll
-0.181,0.077,1.013,68.285,-172.235,146.055,Roll
-0.113,0.089,1.071,60.480,-270.883,216.300,Roll
-0.190,-0.031,0.911,-4.270,-286.685,273.166,Roll
0.169,-0.120,0.615,-90.440,-286.685,183.479,Roll
0.566,0.006,0.440,-75.740,-279.659,104.956,Roll
0.774,0.333,0.584,28.411,-121.861,42.674,Roll
0.631,0.120,0.301,105.158,108.168,-4.331,Roll
0.474,0.071,0.186,118.755,282.301,-33.294,Roll
0.301,-0.047,0.351,98.744,286.685,-75.950,Roll
-0.102,-0.071,0.617,-41.886,286.527,-145.854,Roll
-0.137,0.122,1.031,-95.909,159.967,-94.124,Roll
-0.190,0.238,1.393,-117.644,169.496,-73.771,Roll
-0.362,0.294,1.715,-97.283,162.400,-83.361,Roll
-0.412,0.400,1.894,-64.488,136.675,-57.724,Roll
-0.668,0.380,1.725,53.095,110.933,-5.784,Roll
-0.493,0.317,1.327,94.386,79.791,4.270,Roll
-0.427,0.200,1.008,94.911,79.660,10.421,Roll
-0.268,0.028,0.670,68.198,100.266,14.989,Roll
-0.100,-0.095,0.537,21.420,152.232,-21.376,Roll
-0.074,-0.177,0.363,10.894,168.341,-48.151,Roll
-0.086,0.091,0.297,19.372,125.510,-44.222,Roll
-0.272,0.313,0.491,6.221,37.704,-22.680,Roll
-0.593,0.219,0.805,-43.260,-87.089,20.772,Roll
-0.755,0.296,0.937,-49.018,-168.997,24.990,Roll
-0.588,0.510,1.326,-36.881,-263.848,24.798,Roll
-0.450,0.167,1.358,-49.534,-286.685,82.058,Roll
-0.062,-0.011,1.073,-20.212,-286.685,90.930,Roll
0.130,-0.162,1.000,16.975,-286.685,148.890,Roll
0.209,-0.152,0.947,1.024,-286.685,213.666,Roll
0.502,-0.228,0.682,-3.544,-286.685,178.001,Roll
0.690,-0.149,0.718,-3.710,-286.685,213.719,Roll
0.629,0.045,0.607,13.370,-215.250,194.976,Roll
0.626,0.102,0.358,33.285,-40.346,71.855,Roll
0.659,0.108,0.283,22.855,157.544,-82.198,Roll
0.611,0.035,0.602,-11.305,286.685,-229.740,Roll
0.323,0.011,1.280,-104.239,286.685,-262.955,Roll
0.105,-0.145,0.984,-88.777,286.685,-222.443,Roll
0.036,-0.117,0.970,7.131,254.826,-126.665,Roll
-0.066,0.029,1.134,37.424,223.606,-86.520,Roll
-0.355,0.459,1.663,-7.438,193.148,-39.629,Roll
-0.511,0.400,1.789,-13.781,106.916,-33.504,Roll
-0.428,0.089,1.551,41.046,-22.872,41.370,Roll
-0.372,-0.092,1.307,91.201,-59.972,72.817,Roll
-0.206,0.147,1.062,100.231,-60.716,59.386,Roll
-0.051,0.193,0.942,70.997,-59.167,54.250,Roll
0.033,0.064,0.802,22.479,0.840,23.590,Roll
0.133,-0.171,0.505,20.956,106.234,-27.458,Roll
0.190,-0.084,0.360,36.908,228.734,-58.380,Roll
-0.015,0.017,0.314,-0.262,232.208,-42.639,Roll
-0.203,0.168,0.441,-7.989,204.452,-40.862,Roll
-0.478,0.401,0.780,0.901,161.026,-61.976,Roll
-0.760,0.588,1.165,-15.225,16.126,-39.463,Roll
-0.749,0.306,1.234,-24.614,-180.530,4.445,Roll
-0.592,0.211,1.283,-21.236,-265.414,47.154,Roll
-0.422,0.097,1.065,-11.655,-286.685,95.743,Roll
-0.162,0.027,0.917,-38.028,-286.685,124.206,Roll
-0.056,-0.038,0.692,-44.896,-286.685,129.036,Roll
0.213,0.059,0.446,-21.665,-286.685,103.530,Roll
0.648,0.029,0.605,18.340,-286.685,121.940,Roll
0.679,0.133,0.681,51.249,-257.049,142.992,Roll
0.774,0.222,0.624,45.290,-103.854,64.120,Roll
0.884,0.130,0.610,28.779,41.151,-13.475,Roll
0.713,-0.053,0.740,-12.320,274.802,-126.315,Roll
0.295,-0.007,1.229,-51.581,286.685,-195.694,Roll
-0.056,-0.130,1.143,-75.994,286.685,-169.426,Roll
-0.108,0.128,0.983,-5.994,239.820,-154.455,Roll
-0.050,0.112,1.092,36.225,211.969,-173.539,Roll
-0.226,0.328,1.266,0.683,186.760,-136.929,Roll
-0.290,0.472,1.318,-48.764,123.725,-53.042,Roll
-0.411,0.346,1.301,-42.070,102.419,-30.144,Roll
-0.438,0.208,1.288,13.877,110.119,-40.224,Roll
-0.448,0.185,1.160,52.553,80.552,-10.719,Roll
-0.410,0.083,0.973,60.007,37.537,25.594,Roll
-0.260,0.078,0.807,73.360,-73.824,89.994,Roll
-0.110,0.120,0.840,73.579,-185.089,164.150,Roll
-0.058,-0.057,0.735,38.999,-260.724,200.900,Roll
0.046,-0.069,0.651,28.228,-286.685,216.519,Roll
0.259,-0.012,0.738,-4.366,-286.685,234.640,Roll
0.446,0.217,0.723,-26.968,-284.944,174.387,Roll
0.539,0.090,0.626,-31.972,-208.827,145.819,Roll
0.577,0.130,0.431,-21.298,-145.232,124.723,Roll
0.666,0.266,0.457,-9.914,5.302,29.925,Roll
0.616,0.214,0.729,-40.049,152.792,-69.720,Roll
0.598,0.188,0.933,-78.706,264.530,-138.836,Roll
-0.050,0.038,1.159,-84.411,286.685,-216.125,Roll
-0.140,-0.035,1.207,-20.632,281.995,-221.148,Roll
-0.168,0.211,1.292,40.591,211.855,-191.223,Roll
-0.171,0.286,1.264,20.344,182.665,-146.440,Roll
-0.298,0.387,1.325,-24.972,174.352,-89.390,Roll
-0.394,0.287,1.329,-11.069,175.980,-81.454,Roll
-0.401,0.103,1.068,34.143,168.779,-65.791,Roll
-0.439,0.099,0.980,50.610,133.849,-36.409,Roll
-0.507,0.159,1.060,38.911,56.245,35.980,Roll
-0.482,0.167,0.897,36.085,-33.521,92.759,Roll
-0.435,0.123,0.647,39.856,-159.600,128.450,Roll
-0.301,0.082,0.614,45.999,-252.122,137.322,Roll
-0.122,0.116,0.736,7.884,-286.685,144.917,Roll
0.172,-0.045,0.651,-53.987,-286.685,177.467,Roll
0.333,-0.167,0.634,-83.510,-286.685,187.924,Roll
0.519,0.117,0.703,-91.341,-281.487,161.595,Roll
0.568,0.108,0.661,-79.249,-179.865,96.941,Roll
0.741,0.108,0.567,-61.653,-67.051,48.440,Roll
0.782,0.084,0.577,-55.309,25.480,44.599,Roll
0.590,-0.068,0.718,-63.429,130.734,56.901,Roll
0.334,-0.084,1.114,-40.521,137.497,-11.305,Roll
0.332,-0.028,1.463,33.959,101.299,-74.410,Roll
0.357,0.084,1.405,57.829,92.951,-83.204,Roll
0.317,0.115,1.088,51.205,98.989,-81.401,Roll
0.303,0.152,1.061,47.591,86.301,-82.618,Roll
0.295,0.206,1.134,33.057,57.400,-49.893,Roll
0.194,0.198,1.063,21.490,38.185,-24.561,Roll
0.178,0.081,1.004,23.450,12.898,-39.244,Roll
0.243,0.032,0.981,17.325,5.154,-16.634,Roll
0.170,0.098,1.047,15.671,-1.864,-5.250,Roll
0.192,0.094,0.928,8.059,-3.526,-0.892,Roll
0.238,0.068,0.902,4.532,4.795,-0.516,Roll
0.239,0.092,0.986,7.341,26.661,1.041,Roll
0.224,0.109,0.956,9.065,39.445,5.434,Roll
0.194,0.097,0.992,5.932,32.156,12.477,Roll
0.180,0.151,1.034,-0.849,12.163,21.927,Roll
0.174,0.178,1.008,3.841,-0.411,30.581,Roll
0.183,0.048,0.968,6.860,-17.868,35.744,Roll
0.212,0.051,1.019,36.671,-48.737,42.682,Roll
0.237,0.177,0.980,56.647,-31.806,35.368,Roll
0.262,0.178,0.841,39.603,-23.065,25.856,Roll
0.208,0.111,0.807,39.226,-9.704,21.954,Roll
0.163,0.213,0.933,28.726,37.056,-2.739,Roll
0.173,0.307,1.040,26.180,28.052,-0.788,Roll
0.153,0.238,1.102,26.985,15.164,6.685,Roll
0.147,0.219,0.957,6.615,10.491,-5.119,Roll
0.122,0.140,0.887,-3.640,8.671,-42.271,Roll
0.219,0.271,0.955,13.177,-3.955,-31.587,Roll
0.170,0.290,1.008,5.845,-2.599,-19.976,Roll
0.190,0.256,0.947,-9.091,22.409,-23.433,Roll
0.135,0.279,0.998,-32.611,26.731,-24.526,Roll
0.113,0.253,0.982,-36.969,18.944,-25.270,Roll
0.074,0.210,0.969,-15.269,-0.079,-35.455,Roll
0.117,0.287,0.980,-2.555,-8.960,-46.506,Roll
0.111,0.259,0.933,-20.764,-10.605,-54.189,Roll
0.110,0.243,0.978,-26.539,-21.569,-48.370,Roll
0.111,0.056,0.995,-23.756,-25.996,-19.924,Roll
0.117,0.094,0.967,-8.829,-13.676,-25.996,Roll
0.098,0.148,0.948,8.575,-24.439,-27.020,Roll
0.160,0.219,1.089,6.099,-19.355,-2.293,Roll
0.142,0.111,0.993,-2.328,30.319,-9.791,Roll
0.156,0.191,0.930,18.226,22.951,-11.340,Roll
0.284,0.301,1.078,23.511,51.327,-16.459,Roll
0.227,0.275,1.070,13.221,191.511,-43.671,Roll
-0.180,0.120,1.075,-11.795,286.685,-80.071,Roll
-0.607,0.123,1.194,-27.405,286.685,-131.303,Roll
-0.730,-0.002,0.938,-17.596,286.685,-133.096,Roll
-0.749,0.258,0.583,30.809,162.925,-42.175,Roll
-0.888,0.346,0.744,48.055,-20.781,9.581,Roll
-0.433,0.371,0.784,28.376,-279.948,50.129,Roll
-0.035,-0.073,0.754,-4.244,-286.685,124.880,Roll
-0.036,-0.401,0.870,8.356,-286.685,253.724,Roll
0.311,-0.137,0.890,14.464,-286.685,232.102,Roll
0.862,0.379,0.806,29.225,-286.685,209.020,Roll
0.669,0.519,0.419,42.236,-275.240,183.811,Roll
0.947,0.518,-0.007,37.975,-93.476,102.664,Roll
0.897,0.116,0.357,7.814,205.826,23.704,Roll
0.381,-0.137,0.641,3.981,286.685,-78.103,Roll
-0.037,-0.253,1.022,-1.067,286.685,-160.886,Roll
0.022,0.234,1.514,64.339,286.685,-224.875,Roll
-0.238,0.401,1.791,12.040,286.685,-221.804,Roll
-0.529,0.365,1.376,-23.809,286.685,-139.107,Roll
-0.797,0.466,1.166,14.271,218.444,-67.366,Roll
-0.660,0.514,1.188,97.956,-16.503,-1.969,Roll
-0.245,0.156,1.177,119.070,-175.402,101.981,Roll
-0.316,-0.012,1.065,84.359,-223.239,187.049,Roll
-0.310,-0.008,0.540,21.709,-268.503,185.841,Roll
0.208,0.095,0.168,-23.161,-177.756,49.201,Roll
0.516,0.080,0.037,2.966,173.521,-46.182,Roll
0.306,-0.015,0.302,49.919,286.685,-70.114,Roll
-0.287,0.283,1.132,38.307,286.685,-144.296,Roll
-0.769,0.217,0.431,-114.188,286.685,-129.561,Roll
-0.996,0.684,0.656,-0.989,195.939,-114.179,Roll
-1.058,0.832,0.898,18.830,63.936,-78.304,Roll
-0.924,0.358,0.565,-1.129,-178.727,-26.469,Roll
-0.667,0.250,0.817,-11.856,-286.685,72.275,Roll
-0.351,-0.122,0.989,-22.776,-286.685,135.459,Roll
-0.198,-0.023,0.792,23.091,-286.685,148.304,Roll
0.329,0.126,1.104,43.409,-286.685,217.166,Roll
0.204,0.322,1.314,-50.855,-286.685,279.108,Roll
0.300,0.503,1.089,-92.628,-286.685,163.643,Roll
0.890,0.017,0.317,-53.944,-279.475,112.997,Roll
0.960,0.166,0.275,24.325,-21.551,91.464,Roll
0.632,0.016,0.746,-8.382,201.924,-12.460,Roll
0.425,-0.206,0.409,-6.344,286.073,-91.184,Roll
-0.031,-0.121,0.510,25.375,286.685,-198.520,Roll
-0.330,-0.047,1.633,26.189,286.685,-284.253,Roll
-0.547,0.360,1.724,-29.951,286.685,-205.170,Roll
-0.713,0.518,1.179,-32.725,286.685,-114.048,Roll
-0.830,0.518,1.006,65.380,240.503,-98.166,Roll
-0.879,0.742,1.095,72.144,42.166,-17.325,Roll
-0.758,0.294,0.949,71.811,-245.534,87.106,Roll
-0.456,-0.114,0.709,71.461,-286.685,154.385,Roll
-0.352,-0.389,0.452,39.357,-286.685,178.273,Roll
0.319,-0.271,0.331,-45.859,-286.685,130.331,Roll
0.697,0.156,0.350,-47.154,-286.685,117.871,Roll
0.856,0.540,0.222,-13.554,-286.685,105.131,Roll
1.116,0.553,0.232,-8.636,-124.784,55.169,Roll
1.057,0.023,0.408,-13.807,278.696,23.896,Roll
0.348,-0.320,1.032,62.947,286.685,-53.550,Roll
-0.644,0.038,1.619,-7.359,286.685,-157.360,Roll
-0.446,0.257,1.441,-46.961,286.685,-165.944,Roll
-0.556,0.360,1.233,-43.540,286.685,-102.865,Roll
-0.933,0.527,1.080,49.595,256.839,-80.841,Roll
-0.896,0.520,1.338,66.728,66.299,-27.493,Roll
-0.733,0.091,0.900,51.713,-176.102,58.100,Roll
-0.403,-0.012,0.497,62.930,-286.633,132.580,Roll
-0.158,-0.073,0.645,100.319,-286.685,175.227,Roll
-0.055,-0.014,0.644,50.295,-286.685,170.223,Roll
0.495,-0.134,0.300,-34.982,-286.685,179.191,Roll
0.655,0.118,0.169,-57.321,-283.561,186.839,Roll
0.764,0.601,0.025,-8.627,-124.591,125.974,Roll
0.841,0.148,0.409,27.729,175.271,15.033,Roll
0.376,0.015,0.896,26.145,286.685,-56.928,Roll
-0.094,0.226,1.553,-47.670,286.685,-130.909,Roll
-0.421,-0.096,1.451,-110.714,286.685,-219.643,Roll
-0.643,0.170,1.711,-22.225,286.685,-163.354,Roll
-0.772,0.305,0.988,-3.544,275.511,-103.836,Roll
-0.861,0.692,1.186,88.760,158.384,-57.103,Roll
-0.982,0.413,1.300,101.395,-60.410,-11.288,Roll
-0.533,-0.001,0.988,98.683,-205.196,37.634,Roll
-0.353,-0.164,0.435,84.114,-286.685,120.505,Roll
-0.235,-0.064,0.704,107.345,-286.685,151.900,Roll
-0.283,-0.030,1.002,22.864,-286.685,169.234,Roll
-0.181,-0.074,0.076,-144.462,-286.685,90.449,Roll
0.431,0.190,-0.411,-88.489,-286.685,29.138,Roll
0.650,0.417,-0.105,-2.354,-272.020,8.356,Roll
1.084,0.587,0.232,8.706,5.259,27.239,Roll
0.720,0.076,0.518,7.210,286.685,47.792,Roll
-0.467,0.035,1.378,32.865,286.685,-80.448,Roll
-0.461,0.180,1.769,-35.333,286.685,-156.336,Roll
-0.291,0.336,1.761,-55.116,286.685,-140.735,Roll
-0.825,0.071,1.349,-63.184,285.836,-88.314,Roll
-0.974,0.231,1.402,58.389,127.015,-61.320,Roll
-0.706,0.360,1.452,119.927,29.365,-9.546,Roll
-0.601,0.242,1.087,121.783,-67.375,62.423,Roll
-0.341,-0.019,0.491,84.936,-184.555,121.713,Roll
-0.177,0.033,0.434,74.174,-258.720,140.971,Roll
-0.112,-0.041,0.495,70.884,-286.685,153.309,Roll
-0.113,-0.006,0.675,12.644,-286.685,192.447,Roll
0.166,0.257,0.309,-100.074,-286.685,149.634,Roll
0.397,0.200,0.032,-102.646,-286.685,114.144,Roll
0.944,0.330,0.174,-46.384,-184.660,90.011,Roll
0.740,0.304,0.654,29.278,89.154,63.516,Roll
0.467,0.268,0.882,-20.702,225.654,-14.656,Roll
0.520,0.052,0.942,-79.774,286.466,-78.409,Roll
-0.008,-0.159,1.586,-138.696,286.685,-175.525,Roll
-0.375,-0.204,1.363,-69.387,286.685,-192.133,Roll
-0.432,0.156,1.324,22.006,286.685,-125.895,Roll
-0.619,0.337,1.140,54.618,281.811,-22.435,Roll
-0.845,0.660,1.180,51.091,131.416,-15.111,Roll
-0.661,0.493,1.027,54.303,-172.288,38.649,Roll
