Ax,Ay,Az,Gx,Gy,Gz
0.4726044533400051,0.7397397397397396,0.487987987987988,0.657245757538762,0.5358773566806774,0.6167745086070077
0.3890417813360021,0.6346346346346345,0.776026026026026,0.6347977745609292,0.5819802221950922,0.7213561923365366
0.7655741806354768,0.4481981981981981,0.752002002002002,0.5135357622477632,0.527713343914052,0.0599124474597554
0.4140605454090569,0.5117617617617617,0.7182182182182182,0.5877949666009732,0.0,0.89404572963357
0.5203902927195397,0.5275275275275274,0.7522522522522521,0.5018766241693845,0.4951619373179622,0.4997401328984774
0.3264948711533652,0.646146146146146,0.7735235235235235,0.533833301358634,0.5302317875019621,1.0
0.5206404803602703,0.5272772772772771,0.752002002002002,0.5018155815616443,0.4951933306590858,0.4997558295690392
0.1333500125093821,0.9359359359359358,0.0,1.0,0.0301236548825366,0.7438948671887263
0.8373780335251441,0.4449449449449448,0.745995995995996,0.5009313357866648,0.497085651499032,0.9901721401538274
0.3880410307730799,0.5015015015015014,0.745995995995996,0.4889216387324066,0.0,0.7569736819156914
0.4000500375281462,0.8903903903903903,0.0,0.0,1.0,0.5842701920226032
0.4978734050537904,0.837087087087087,0.6491491491491491,0.7475731203237002,0.5480858782287179,1.0
0.6467350512884665,0.6726726726726726,0.8063063063063063,0.5432181662800635,0.5318642412403858,1.0
0.3447585689266951,0.5758258258258258,0.8696196196196195,0.551901913249734,0.6186214835097755,0.5175488776880548
0.0112584438328747,0.9994994994994992,0.1263763763763764,0.0,0.1812808483178401,0.0502537628407486
0.521391043282462,0.5272772772772771,0.7517517517517517,0.5018155815616443,0.4951165913807838,0.4997715262396009
0.7197898423817866,0.517017017017017,0.7382382382382382,0.4813506112981146,0.4497619338298132,0.4746376685211992
0.9041781336002004,0.3613613613613612,0.7124624624624624,0.5014196766485864,0.4785897413537506,0.426199487242095
0.4165624218163624,0.559059059059059,0.8983983983983983,0.6267541029352774,0.9002249856113853,0.326211695763643
0.5201401050788093,0.5275275275275274,0.7525025025025025,0.5018766241693845,0.4952229799257024,0.4997558295690392
0.0673004753565174,1.0,0.0,0.0063798245461046,1.0,1.0
0.7020265198899176,0.5845845845845845,0.5728228228228228,0.2515565864973752,0.0934405357796885,0.5612100388928615
0.0245183887915937,0.7497497497497496,0.7765265265265264,0.5166960252541989,0.5189999476777648,0.8395800268587474
0.5206404803602703,0.5275275275275274,0.7517517517517517,0.5018609274988227,0.495177633988524,0.4997558295690392
0.1598699024268202,0.629129129129129,0.6203703703703703,0.5146955717948271,1.0,0.3268378185116068
0.6917688266199651,0.4684684684684684,0.6951951951951951,0.4656330118422659,0.4721349216038509,0.0
0.7230422817112836,1.0,1.0,0.0,1.0,0.4269163018644156
0.5203902927195397,0.5277777777777777,0.7527527527527527,0.5018312782322061,0.495254373266826,0.499694786961299
0.5203902927195397,0.5277777777777777,0.7525025025025025,0.5017859322950277,0.4951933306590858,0.4997715262396009
0.5251438578934202,0.6926926926926926,0.6706706706706707,1.0,0.5799361668730488,0.4760556010952788
0.6915186389792346,0.5232732732732732,0.6634134134134133,0.4951619373179622,0.0,0.6745051188586777
0.0,0.5948448448448448,1.0,0.0,0.3448750370615833,0.8319340042206602
0.3825369026770079,0.5600600600600599,0.7307307307307307,0.39404572963357,0.4610705129323125,0.1151717041352006
0.5273955466599951,0.6233733733733733,0.7562562562562563,0.4726075657952108,0.3918935416921011,0.0
0.4923692769577184,0.427177177177177,0.6393893893893894,0.4233147880077437,0.0,0.8412438739382946
0.4555916937703279,0.7224724724724724,0.0,0.9540959589793676,1.0,1.0
0.5856892669502128,0.5225225225225224,0.5397897897897898,0.5546645272686049,0.0,0.7944852364092994
0.5616712534400802,0.6008508508508508,0.7312312312312312,0.0,0.4882030800355791,0.5336955194725919
0.5193895421566176,0.6986986986986986,0.5690690690690691,1.0,0.5782723197935016,0.4948567242792612
0.5113835376532401,0.7427427427427427,0.6193693693693694,1.0,0.8729406840260217,0.4094581160507177
0.43832874655992,0.8325825825825824,0.2977977977977978,0.0,1.0,0.3590979646650505
0.5203902927195397,0.5275275275275274,0.7522522522522521,0.5018016289655894,0.4952386765962642,0.4997261803024225
0.3877908431323493,0.5037537537537536,0.7484984984984985,0.6698658806704223,0.1085337565620803,0.6385963688368768
